id,lat,lon,district,well_type,well_depth_m,water_table_depth_m,transmissivity_m2_per_day,hydraulic_conductivity_m_per_day,aquifer_thickness_m,specific_capacity_m3_per_day_per_m,pump_capacity_lpm,pumping_rate_m3_per_day,TDS_mg_per_L,nitrate_mg_per_L,fluoride_mg_per_L,pH,land_use,season,household_water_insecurity_index
1110,27.65073523031903,85.26083862997957,Kathmandu,deep_tube,134.98,18.72,61.39,2.6201,23.43,0.2614,702.26,1011.249,270.5,1.507,0.563,7.93,green,dry,15.27
1111,27.739499402057717,85.42687658731636,Bhaktapur,shallow_tube,11.01,18.65,312.73,23.3829,13.37,2.2657,137.88,198.554,248.5,5.203,0.504,6.43,urban,dry,12.84
1112,27.608241739148312,85.36893466616338,Kathmandu,deep_tube,40.75,18.83,179.79,9.5273,18.87,1.781,783.56,1128.32,488.9,8.017,0.292,6.93,urban,wet,10.57
1113,27.65268868149751,85.35334254244046,Kathmandu,shallow_tube,33.77,1.28,630.91,28.6725,22.0,2.4294,106.91,153.95,747.0,7.603,0.8,6.93,urban,dry,8.6
1114,27.69121354607946,85.40459613908986,Kathmandu,shallow_tube,35.88,16.84,633.05,46.4134,13.64,3.1804,88.48,127.406,338.9,3.307,0.01,7.08,peri-urban,dry,7.01
1115,27.609943658497595,85.36372588307128,Kathmandu,dug,7.18,6.63,504.8,22.5722,22.36,1.7969,1.0,1.44,561.6,4.565,0.299,7.23,urban,dry,42.53
1116,27.612689860732008,85.3732719396924,Kathmandu,shallow_tube,51.38,16.13,203.1,18.2136,11.15,0.9578,50.18,72.261,607.8,1.928,0.268,7.29,green,wet,15.34
1117,27.615741400273706,85.2438419506351,Kathmandu,shallow_tube,44.03,12.15,204.02,4.1573,49.07,0.5881,60.46,87.057,311.9,3.7,0.877,7.03,urban,dry,0.14
1118,27.75381941851706,85.39050248511941,Kathmandu,deep_tube,97.21,3.17,337.2,10.4234,32.35,1.6845,664.75,957.233,575.9,7.664,0.965,6.7,urban,wet,4.04
1119,27.642170958095605,85.3397002085885,Bhaktapur,shallow_tube,54.78,0.5,400.69,11.9412,33.56,2.1803,51.22,73.761,320.3,2.807,0.604,6.92,green,wet,4.35
1120,27.654714314711057,85.34271020883054,Kathmandu,shallow_tube,60.83,14.5,236.95,19.2946,12.28,1.2321,5.0,7.2,537.6,6.498,0.829,6.76,urban,wet,40.28
1121,27.787038206091516,85.2842240463287,Bhaktapur,deep_tube,98.63,15.63,2000.0,70.5372,28.35,10.1832,1171.67,1687.212,294.6,3.592,0.914,7.23,green,wet,18.77
1122,27.669493928299527,85.35989346833303,Kathmandu,dug,6.2,4.88,1674.32,45.4486,36.84,9.0995,10.63,15.311,252.2,10.154,0.921,8.38,urban,wet,12.21
1123,27.62134733640292,85.34010287750391,Kathmandu,shallow_tube,55.7,10.06,228.19,7.4097,30.8,1.5633,59.37,85.5,351.2,3.16,0.453,6.57,green,wet,9.14
1124,27.733760119806682,85.37103006767647,Kathmandu,dug,5.14,0.86,98.41,2.0383,48.28,0.7985,5.93,8.54,371.4,1.055,0.01,6.91,peri-urban,dry,10.35
1125,27.70557927680868,85.33200683768256,Lalitpur,shallow_tube,48.95,19.98,243.08,5.7973,41.93,1.7262,23.95,34.492,462.6,2.227,0.247,6.82,green,wet,16.7
1126,27.722036602167364,85.42721284447059,Kathmandu,deep_tube,81.4,28.66,311.46,11.7024,26.62,0.9923,948.99,1366.541,311.1,3.769,0.359,7.27,urban,dry,16.69
1127,27.72150675825561,85.21553798178314,Kathmandu,shallow_tube,50.06,0.5,214.02,17.4073,12.29,1.4881,5.0,7.2,413.6,2.875,1.704,7.66,peri-urban,dry,22.49
1128,27.600218308204592,85.33255892318148,Kathmandu,dug,9.31,10.16,1934.95,78.4369,24.67,8.363,1.0,1.44,193.6,2.874,1.599,6.63,peri-urban,dry,33.8
1129,27.682205422373862,85.39743294083,Bhaktapur,shallow_tube,42.6,8.02,173.95,4.3587,39.91,1.2505,113.43,163.341,753.7,9.09,0.275,6.86,urban,dry,20.1
1130,27.754067224339366,85.31004612015424,Lalitpur,shallow_tube,51.79,32.06,209.06,4.264,49.03,1.6177,71.79,103.382,163.1,7.798,0.911,7.49,urban,dry,15.48
1131,27.608048171683677,85.21723515306981,Lalitpur,dug,8.33,10.81,409.99,13.2128,31.03,1.5745,6.59,9.491,315.0,9.225,0.719,7.47,urban,dry,30.99
1132,27.796459687264086,85.43672136109366,Lalitpur,shallow_tube,29.11,15.15,251.63,5.5213,45.57,2.1252,46.63,67.152,367.0,0.01,0.41,6.8,peri-urban,dry,20.49
1133,27.761280072026267,85.33348868259948,Lalitpur,shallow_tube,82.59,10.57,275.89,6.6934,41.22,2.165,69.36,99.88,881.6,6.948,0.524,7.46,urban,wet,10.75
1134,27.689509296282846,85.23966379249077,Kathmandu,shallow_tube,38.88,5.56,184.89,11.1412,16.59,0.4151,69.97,100.757,292.5,5.927,0.361,7.04,urban,dry,0.0
1135,27.71106231145741,85.2073960459095,Lalitpur,shallow_tube,53.01,23.47,520.52,14.2499,36.53,3.4712,59.09,85.095,268.5,3.359,0.527,7.04,peri-urban,dry,20.57
1136,27.780853261697175,85.31021809287377,Lalitpur,deep_tube,30.0,10.99,140.7,6.614,21.27,1.2488,257.68,371.064,577.4,2.862,0.346,7.91,green,wet,19.62
1137,27.643563303857043,85.42317657852378,Lalitpur,deep_tube,164.32,35.4,762.92,48.509,15.73,4.5052,369.85,532.589,162.6,1.199,1.127,7.27,green,dry,25.04
1138,27.642273328763025,85.20993228834118,Kathmandu,deep_tube,219.25,20.42,72.64,2.1762,33.38,0.2449,169.77,244.47,863.9,2.436,0.347,7.67,peri-urban,dry,20.75
1139,27.680434085408482,85.36633740806589,Bhaktapur,dug,3.31,15.91,235.02,8.8402,26.59,1.5725,3.86,5.555,625.2,1.512,0.782,7.13,peri-urban,dry,41.78
1140,27.67954639146074,85.3102514002328,Lalitpur,deep_tube,204.12,17.03,176.19,22.9275,7.68,0.9056,310.94,447.754,505.6,1.758,0.59,7.81,peri-urban,dry,17.69
1141,27.681893689668524,85.35432345661452,Bhaktapur,shallow_tube,49.3,6.77,1365.42,126.9201,10.76,8.9562,181.87,261.891,167.9,1.832,1.117,7.7,agriculture,dry,0.0
1142,27.70391785566685,85.43759678604478,Lalitpur,shallow_tube,73.69,8.26,402.18,61.7626,6.51,1.8913,22.84,32.884,373.9,2.985,0.541,6.51,peri-urban,wet,12.49
1143,27.787479855115574,85.20257584961344,Kathmandu,deep_tube,102.79,14.98,297.69,11.4516,26.0,2.5871,224.37,323.093,253.9,7.961,0.466,7.33,urban,dry,6.06
1144,27.622602525069397,85.26375891740912,Kathmandu,dug,8.21,21.1,349.19,37.2739,9.37,1.0352,5.98,8.615,414.0,4.78,0.886,8.16,urban,dry,41.94
1145,27.67352319329027,85.41597150816975,Kathmandu,shallow_tube,76.99,16.09,26.36,0.734,35.91,0.2158,16.83,24.232,844.3,1.306,0.872,6.9,green,dry,28.48
1146,27.69046897059993,85.4126998445799,Lalitpur,deep_tube,188.28,1.0,161.12,14.0904,11.43,1.1829,786.79,1132.976,548.8,8.498,0.865,7.66,urban,dry,12.2
1147,27.72629965653746,85.39906959457446,Kathmandu,dug,2.7,11.45,259.72,6.2741,41.4,1.6471,4.95,7.129,340.8,3.897,0.392,7.24,urban,dry,31.97
1148,27.77020531926035,85.43980964616262,Kathmandu,shallow_tube,39.98,16.29,1579.72,32.4216,48.72,11.4369,10.82,15.577,247.2,7.052,1.187,7.37,urban,dry,30.56
1149,27.717440425975365,85.27598797666543,Kathmandu,dug,7.92,15.03,368.19,17.9715,20.49,1.5626,9.89,14.244,269.5,2.841,0.255,6.6,agriculture,dry,30.23
1150,27.608898885363683,85.37456730798694,Lalitpur,shallow_tube,46.39,24.05,728.51,52.0985,13.98,3.0231,5.0,7.2,119.7,0.417,0.507,6.8,peri-urban,wet,36.16
1151,27.746332003851204,85.3175849036565,Lalitpur,shallow_tube,52.73,19.54,1150.78,69.0729,16.66,5.5675,5.0,7.2,849.3,2.809,0.983,6.33,urban,dry,42.25
1152,27.62055711571146,85.33577847167884,Kathmandu,shallow_tube,29.6,0.5,373.75,61.3649,6.09,2.3658,63.72,91.76,529.1,5.654,0.279,7.67,peri-urban,dry,6.85
1153,27.65539795635698,85.26053617493481,Bhaktapur,shallow_tube,81.79,26.59,178.82,18.278,9.78,1.0548,18.04,25.977,470.6,6.139,0.818,7.49,urban,dry,28.17
1154,27.796625281996324,85.25437329570504,Bhaktapur,shallow_tube,35.26,13.25,304.47,8.2133,37.07,1.0893,35.18,50.663,241.4,1.633,0.488,7.99,peri-urban,dry,16.29
1155,27.730276634231203,85.23609113971742,Kathmandu,dug,8.73,0.2,649.63,74.8256,8.68,1.9614,5.75,8.284,498.2,2.821,0.01,6.76,green,dry,21.46
1156,27.625448634548608,85.21797197285129,Lalitpur,shallow_tube,53.75,10.55,292.88,11.4714,25.53,0.8492,5.0,7.2,535.9,3.241,0.769,6.79,urban,wet,40.84
1157,27.676685226662784,85.26706067329101,Lalitpur,shallow_tube,38.36,17.42,309.21,14.6715,21.08,2.9895,24.59,35.406,224.4,10.165,0.194,7.96,urban,dry,24.96
1158,27.617601050061143,85.3569531072675,Kathmandu,deep_tube,244.5,5.43,85.62,4.583,18.68,0.3451,439.01,632.172,2000.0,3.62,0.844,6.15,urban,dry,33.81
1159,27.765300133396146,85.38193027408168,Kathmandu,deep_tube,154.32,36.62,220.28,5.8408,37.71,2.0675,560.09,806.53,434.8,8.035,0.373,6.87,urban,dry,28.35
1160,27.644243731215493,85.26119822660395,Kathmandu,dug,6.07,9.04,362.25,12.5861,28.78,3.2684,6.76,9.736,205.6,3.976,0.01,7.35,urban,wet,15.27
1161,27.73965738532612,85.35765932223981,Bhaktapur,shallow_tube,18.36,20.06,469.1,9.7347,48.19,3.2103,35.17,50.645,405.0,3.49,0.239,8.38,urban,dry,27.32
1162,27.69439544058753,85.26943428713857,Bhaktapur,dug,5.66,12.94,197.65,11.5443,17.12,1.2845,2.74,3.946,162.9,2.079,1.085,6.85,agriculture,dry,30.83
1163,27.790817470607145,85.25067914912768,Lalitpur,shallow_tube,59.38,0.59,1219.68,31.266,39.01,10.8286,144.75,208.438,339.2,6.727,0.783,6.48,urban,wet,1.43
1164,27.699680085132403,85.42587702633926,Lalitpur,deep_tube,125.81,16.84,346.02,63.6494,5.44,2.4385,50.0,72.0,324.2,0.01,0.665,7.65,peri-urban,wet,11.59
1165,27.78696651485438,85.41842817122648,Kathmandu,deep_tube,140.22,35.9,129.74,2.7266,47.58,0.8416,135.12,194.567,486.9,5.428,0.593,7.91,urban,dry,38.75
1166,27.771974950014055,85.20082917610122,Kathmandu,dug,6.08,6.51,319.06,8.4783,37.63,1.3134,5.63,8.108,552.4,1.769,1.294,7.61,urban,dry,33.69
1167,27.74576123980388,85.25727866693917,Bhaktapur,dug,3.6,5.69,91.81,2.0532,44.71,0.9105,4.58,6.595,914.0,1.817,1.093,7.15,peri-urban,dry,46.14
1168,27.677299198175344,85.33152270944595,Lalitpur,shallow_tube,54.27,0.5,120.09,5.0755,23.66,0.2635,93.97,135.312,287.8,0.01,0.353,7.27,peri-urban,wet,0.0
1169,27.602209272011333,85.3188898886958,Kathmandu,shallow_tube,20.35,32.01,90.19,10.9225,8.26,0.258,100.38,144.542,617.6,8.716,0.603,7.68,urban,dry,25.24
1170,27.718788810561374,85.4438711233376,Kathmandu,shallow_tube,39.77,16.06,217.37,9.0075,24.13,2.0757,141.47,203.72,403.0,1.558,0.227,7.04,peri-urban,wet,7.0
1171,27.619018759960547,85.26059411491232,Kathmandu,shallow_tube,29.0,3.47,354.34,9.8537,35.96,1.4403,58.48,84.205,547.9,4.292,0.414,6.69,peri-urban,wet,2.77
1172,27.716004960463394,85.3766214087518,Kathmandu,shallow_tube,36.52,5.29,57.45,2.71,21.2,0.4129,71.69,103.234,391.7,3.982,0.953,6.23,urban,wet,10.3
1173,27.69435610578253,85.26981965947462,Kathmandu,dug,8.02,13.01,275.63,17.592,15.67,2.2695,1.13,1.632,528.5,3.551,0.856,7.56,urban,dry,54.18
1174,27.692174041046766,85.42493527274493,Kathmandu,shallow_tube,45.53,5.84,223.57,5.3335,41.92,0.6904,68.6,98.782,458.6,3.564,0.541,7.22,urban,wet,2.45
1175,27.613940936541347,85.25585115615905,Kathmandu,shallow_tube,66.21,19.22,276.73,7.174,38.57,1.0471,49.11,70.719,615.5,6.914,1.005,7.14,urban,dry,25.9
1176,27.761706335154457,85.29502323643646,Lalitpur,shallow_tube,54.93,1.35,118.4,3.3303,35.55,1.0792,88.5,127.445,544.0,2.691,0.855,6.66,urban,dry,16.03
1177,27.76050845143147,85.38463081164285,Lalitpur,deep_tube,207.54,5.28,421.7,17.8307,23.65,2.8355,521.9,751.536,474.1,1.568,1.047,7.41,peri-urban,wet,0.0
1178,27.684179704495143,85.36291649892189,Kathmandu,shallow_tube,34.84,20.3,281.3,13.1203,21.44,1.4202,11.65,16.779,1192.8,2.05,1.017,6.94,green,dry,50.09
1179,27.73914610560648,85.37680021823726,Kathmandu,dug,5.71,7.65,200.12,4.7902,41.78,1.0207,1.06,1.532,529.2,7.636,0.92,7.81,urban,wet,29.64
1180,27.6804622393038,85.20638857116235,Kathmandu,shallow_tube,27.8,22.34,114.93,3.5959,31.96,0.6634,5.0,7.2,163.4,3.391,0.962,6.77,urban,dry,49.72
1181,27.71104061778286,85.26331772391687,Kathmandu,deep_tube,191.42,30.23,62.04,1.5827,39.2,0.5398,447.86,644.913,235.9,1.274,0.764,7.78,peri-urban,dry,21.24
1182,27.66370371531706,85.30627922472796,Lalitpur,dug,5.15,13.6,259.37,28.324,9.16,1.9564,1.0,1.44,818.2,2.513,1.372,7.11,urban,dry,54.07
1183,27.614800915139902,85.33234149687445,Lalitpur,shallow_tube,48.99,15.62,277.66,16.0142,17.34,1.8386,93.55,134.705,240.3,2.977,0.312,6.73,urban,wet,14.96
1184,27.637086248280948,85.43953768693997,Kathmandu,shallow_tube,41.77,27.99,93.06,2.1297,43.7,0.2319,61.91,89.146,352.0,3.971,0.834,6.79,urban,dry,21.95
1185,27.716495013510823,85.37076068677115,Lalitpur,shallow_tube,94.04,10.91,974.29,31.0159,31.41,3.1632,22.73,32.726,244.1,2.478,1.323,6.96,agriculture,wet,12.31
1186,27.779751845195996,85.42316650395573,Kathmandu,shallow_tube,11.29,7.8,485.97,58.236,8.34,2.2105,5.0,7.2,192.6,3.855,0.01,7.53,urban,wet,35.83
1187,27.730725886463464,85.25264597352066,Kathmandu,dug,5.38,6.25,149.14,4.394,33.94,1.3753,3.98,5.729,260.9,8.005,0.543,7.33,urban,dry,38.58
1188,27.776697148467104,85.31236044956033,Kathmandu,deep_tube,142.85,29.16,1214.46,72.6861,16.71,9.494,891.1,1283.19,516.7,0.711,0.283,7.01,peri-urban,dry,24.61
1189,27.659479554631545,85.31847071833606,Kathmandu,dug,9.44,2.38,2000.0,89.7158,22.29,7.0872,6.13,8.822,304.5,6.618,1.183,6.16,urban,wet,10.41
1190,27.708514209840764,85.44552047526886,Lalitpur,deep_tube,137.39,18.16,2000.0,43.8181,45.64,19.0377,480.25,691.554,350.8,5.206,0.704,7.37,urban,dry,19.23
1191,27.7750523215316,85.44861939442691,Kathmandu,dug,5.01,2.79,675.21,13.8037,48.91,5.1456,4.71,6.789,183.6,10.167,0.402,7.93,urban,dry,20.61
1192,27.763069914652085,85.25763378049793,Kathmandu,shallow_tube,39.34,17.72,147.87,7.4845,19.76,0.7971,5.0,7.2,675.8,6.739,0.472,7.2,urban,dry,47.64
1193,27.65517976338437,85.24832849931131,Lalitpur,shallow_tube,61.45,5.66,565.75,19.3829,29.19,3.9035,39.49,56.863,204.8,2.329,0.554,7.0,urban,wet,0.0
1194,27.77889830897496,85.25150684298023,Kathmandu,shallow_tube,31.31,1.64,363.42,21.0692,17.25,1.2148,60.34,86.887,328.8,4.392,1.089,7.72,urban,wet,0.0
1195,27.630070025183848,85.35430546479186,Bhaktapur,dug,8.34,0.2,698.69,14.8289,47.12,2.3816,6.03,8.683,629.4,8.008,0.475,7.83,urban,dry,20.06
1196,27.667785438671373,85.22240816952748,Bhaktapur,shallow_tube,22.93,5.98,99.28,2.2243,44.63,0.2263,37.0,53.281,819.4,4.192,0.228,7.0,peri-urban,wet,17.22
1197,27.678444045720408,85.40562309412651,Kathmandu,deep_tube,30.0,7.41,92.71,2.4392,38.01,0.4152,596.13,858.422,288.4,7.112,0.486,7.25,peri-urban,wet,18.0
1198,27.683407991793846,85.4487235483242,Kathmandu,shallow_tube,45.13,9.14,135.12,3.12,43.31,0.6963,19.36,27.885,525.8,0.01,0.757,8.16,peri-urban,wet,18.21
1199,27.602377281769478,85.35936676470354,Kathmandu,dug,4.36,17.33,223.45,4.7748,46.8,0.6996,3.01,4.337,363.7,4.684,0.442,7.65,peri-urban,dry,38.21
1200,27.706965615648024,85.43590195545592,Kathmandu,shallow_tube,47.92,28.81,67.53,2.297,29.4,0.549,5.0,7.2,115.7,8.33,0.529,6.89,urban,dry,41.23
1201,27.635963113996205,85.40071938447247,Kathmandu,deep_tube,144.95,1.0,605.44,44.8347,13.5,4.9375,548.61,790.001,112.1,6.886,0.949,7.16,peri-urban,wet,0.0
1202,27.732804321344,85.27399824554143,Kathmandu,dug,6.45,10.45,364.49,65.0021,5.61,3.3546,7.92,11.398,334.4,3.752,0.292,6.75,urban,dry,30.23
1203,27.76464313014221,85.39464331648948,Kathmandu,dug,3.95,11.63,679.72,23.251,29.23,6.7885,1.0,1.44,885.3,1.525,0.584,6.82,agriculture,dry,49.3
1204,27.674629707390594,85.30589434639543,Kathmandu,deep_tube,115.73,9.47,567.26,21.2509,26.69,2.2501,652.47,939.551,1521.7,5.841,0.01,7.43,urban,dry,32.48
1205,27.77775540510059,85.38387110145719,Bhaktapur,dug,9.27,6.75,119.72,6.2029,19.3,0.4897,5.61,8.075,110.8,3.06,0.816,7.1,agriculture,dry,29.09
1206,27.669205256805352,85.21440584542104,Bhaktapur,dug,4.58,11.11,224.69,12.6805,17.72,0.987,7.21,10.377,407.2,1.55,1.176,6.59,peri-urban,wet,28.3
1207,27.792788253396733,85.43984840311096,Lalitpur,shallow_tube,24.57,0.5,159.0,3.3235,47.84,1.2072,82.26,118.453,645.8,6.105,0.039,7.13,urban,wet,3.81
1208,27.768189703960964,85.23624894139112,Kathmandu,shallow_tube,41.07,0.5,312.06,9.3849,33.25,2.1026,37.33,53.758,147.8,9.804,0.981,7.16,urban,wet,0.0
1209,27.764406509368474,85.24852594179178,Kathmandu,shallow_tube,16.64,8.12,109.4,4.8912,22.37,0.7724,143.26,206.294,1126.4,4.223,0.619,6.56,urban,dry,22.6
1210,27.651311701249792,85.25488275495391,Kathmandu,shallow_tube,71.17,6.24,89.95,2.0023,44.92,0.629,65.54,94.371,388.3,5.208,0.681,7.36,urban,wet,10.68
1211,27.621337276845317,85.2136475692628,Lalitpur,deep_tube,128.11,8.49,309.1,11.5995,26.65,2.2922,643.31,926.363,403.7,6.112,0.183,6.09,urban,wet,8.87
1212,27.708852004361898,85.23330742681921,Kathmandu,shallow_tube,63.27,12.24,577.27,15.0632,38.32,1.4994,5.0,7.2,343.0,3.605,1.204,6.61,urban,wet,32.02
1213,27.61480399805118,85.25905787382747,Kathmandu,shallow_tube,31.0,24.7,526.57,50.8167,10.36,3.1642,95.93,138.137,1098.9,1.843,0.394,7.59,peri-urban,dry,26.97
1214,27.77454609681207,85.2703339352016,Kathmandu,shallow_tube,35.38,7.95,411.07,27.5852,14.9,1.3707,31.98,46.057,300.1,6.056,1.195,7.89,peri-urban,dry,2.42
1215,27.694291268176162,85.28226532124114,Kathmandu,deep_tube,118.21,1.0,127.8,5.4859,23.3,1.0551,85.22,122.716,576.9,9.866,1.152,7.2,urban,dry,6.94
1216,27.654531052630688,85.34296806362734,Kathmandu,deep_tube,282.57,11.11,474.05,40.5359,11.69,4.1888,904.9,1303.059,1021.7,0.772,0.332,8.03,agriculture,wet,21.62
1217,27.689448141645702,85.35847284747311,Kathmandu,shallow_tube,33.42,9.99,1097.78,56.1651,19.55,2.3145,25.42,36.603,756.1,6.339,0.01,6.93,urban,wet,28.48
1218,27.732620407009033,85.38017106256783,Kathmandu,dug,6.62,8.45,365.41,7.4794,48.86,3.5287,3.62,5.213,621.7,1.68,0.265,7.48,peri-urban,wet,42.39
1219,27.601208539371616,85.30075808363564,Kathmandu,shallow_tube,41.04,17.38,290.6,19.2673,15.08,1.8866,106.03,152.678,292.9,3.898,0.127,6.33,agriculture,dry,15.47
1220,27.6543881605626,85.33465791188308,Kathmandu,deep_tube,101.57,24.85,159.89,3.339,47.89,1.2837,200.1,288.143,95.5,5.161,0.492,6.45,urban,dry,17.54
1221,27.759475074954036,85.3935496648823,Kathmandu,shallow_tube,48.12,16.6,340.79,9.6919,35.16,1.9623,94.19,135.641,357.1,1.906,0.496,7.64,urban,wet,6.34
1222,27.623659778008147,85.35046190751181,Bhaktapur,shallow_tube,14.67,11.95,399.6,15.7552,25.36,1.8196,78.47,112.997,309.5,5.297,0.01,7.26,urban,wet,0.47
1223,27.681854545729237,85.27374559598059,Kathmandu,shallow_tube,45.25,20.8,391.74,16.7464,23.39,3.7047,46.73,67.285,428.1,6.761,0.434,7.89,urban,dry,32.47
1224,27.678109529344894,85.35792439820578,Bhaktapur,dug,3.16,3.48,305.69,13.4994,22.65,1.4199,5.91,8.515,474.5,5.643,0.417,6.53,urban,dry,23.2
1225,27.63598283932214,85.30621551450338,Lalitpur,deep_tube,191.74,7.44,170.98,9.7031,17.62,0.9292,308.48,444.204,803.9,0.365,0.878,7.29,peri-urban,dry,2.31
1226,27.727568835977547,85.33572374533915,Kathmandu,shallow_tube,8.0,14.97,640.33,17.0673,37.52,4.3413,90.69,130.587,1218.6,1.73,0.572,7.03,urban,dry,35.24
1227,27.760227741659754,85.26819661767021,Kathmandu,shallow_tube,57.76,20.1,280.52,27.3571,10.25,1.6531,15.71,22.629,355.8,7.178,0.793,8.0,urban,dry,36.39
1228,27.781602325492845,85.22293797195647,Kathmandu,shallow_tube,22.76,19.94,531.75,38.6257,13.77,5.0363,62.0,89.284,293.3,1.619,0.393,7.36,peri-urban,dry,9.35
1229,27.695422606335487,85.20106878116512,Bhaktapur,shallow_tube,27.48,10.23,238.61,7.0418,33.88,1.181,60.55,87.186,514.8,6.189,0.711,6.88,urban,dry,14.06
1230,27.64891191018626,85.34877410933566,Kathmandu,deep_tube,88.05,1.0,462.55,54.7476,8.45,3.1322,539.04,776.222,641.1,9.529,0.553,6.89,urban,wet,17.45
1231,27.70045338777044,85.40911909515411,Kathmandu,shallow_tube,30.44,1.37,213.93,12.0489,17.75,1.5736,67.2,96.772,270.2,3.755,1.284,7.31,peri-urban,wet,0.0
1232,27.782365452808698,85.42662506912835,Kathmandu,shallow_tube,39.4,4.43,1132.73,121.6137,9.31,5.7213,95.33,137.271,243.5,3.746,1.02,7.59,peri-urban,wet,3.32
1233,27.75386611776493,85.40786044495846,Kathmandu,shallow_tube,34.21,11.81,1130.93,25.665,44.07,8.9052,36.83,53.038,182.5,1.812,1.139,7.48,peri-urban,dry,13.28
1234,27.682907702570255,85.32524504085823,Lalitpur,dug,6.52,10.99,514.46,13.0768,39.34,2.9072,2.9,4.178,533.7,8.581,0.213,7.15,urban,dry,39.61
1235,27.747380402318193,85.38221225484115,Kathmandu,dug,1.5,4.38,255.38,9.9469,25.67,2.481,7.22,10.4,551.0,5.013,0.73,8.46,urban,wet,32.0
1236,27.61576559942204,85.3251720085502,Lalitpur,dug,6.88,10.76,195.48,21.121,9.26,1.0225,5.91,8.516,345.6,0.87,0.443,7.93,peri-urban,wet,38.26
1237,27.788390180732275,85.43800998113646,Lalitpur,dug,6.42,0.2,329.77,7.3553,44.83,0.9468,7.23,10.405,292.6,6.114,0.263,6.49,peri-urban,dry,12.63
1238,27.777728636178818,85.36946279607672,Kathmandu,shallow_tube,47.72,22.39,786.49,32.9724,23.85,4.5619,61.87,89.094,645.9,2.812,0.632,6.93,urban,dry,31.39
1239,27.6191530720213,85.34201166044689,Kathmandu,shallow_tube,59.27,12.19,38.04,0.9231,41.21,0.2521,5.0,7.2,319.7,0.849,0.875,6.34,urban,wet,29.01
1240,27.6637208862693,85.31131750704539,Lalitpur,shallow_tube,40.44,24.01,150.34,13.2632,11.33,0.8914,123.05,177.19,232.0,3.174,0.376,5.79,agriculture,dry,23.17
1241,27.742125090476144,85.35048123815174,Bhaktapur,shallow_tube,74.94,0.85,893.08,18.3329,48.71,6.2044,110.49,159.098,226.7,4.939,0.561,7.96,peri-urban,wet,0.98
1242,27.690176739285523,85.44583039940932,Kathmandu,dug,8.76,0.2,106.52,4.8481,21.97,0.751,7.13,10.26,630.1,8.422,1.467,6.86,urban,dry,17.63
1243,27.633516496664804,85.29175043553272,Kathmandu,shallow_tube,58.23,0.5,445.3,14.3251,31.09,2.821,35.83,51.599,677.0,7.526,1.625,6.69,urban,wet,9.37
1244,27.663041798503947,85.3654067153831,Kathmandu,shallow_tube,54.77,25.47,373.72,22.8542,16.35,2.1204,68.87,99.166,285.7,1.988,0.66,7.16,peri-urban,dry,11.83
1245,27.61200216377122,85.35518100300605,Kathmandu,dug,4.78,9.4,721.87,25.7783,28.0,6.7292,8.78,12.638,570.3,6.394,0.193,6.85,urban,dry,34.06
1246,27.634993127978152,85.4301401755251,Kathmandu,shallow_tube,35.8,15.88,254.81,10.7191,23.77,1.8651,26.66,38.391,196.6,0.01,1.081,7.78,peri-urban,dry,21.64
1247,27.71849711619056,85.25987420812525,Kathmandu,deep_tube,183.09,43.35,403.09,17.8874,22.54,1.4447,823.25,1185.477,486.0,8.373,1.103,7.83,urban,dry,42.33
1248,27.626080776996073,85.25873419423723,Lalitpur,dug,8.86,16.82,2000.0,119.5377,16.73,11.4076,4.55,6.547,663.5,0.187,0.534,6.85,peri-urban,dry,47.06
1249,27.64929850501406,85.30773286081751,Kathmandu,shallow_tube,23.93,0.5,786.57,23.0798,34.08,5.0792,60.38,86.942,956.3,8.662,0.96,6.73,urban,wet,6.68
1250,27.701616107237136,85.23346927104087,Kathmandu,dug,7.81,1.15,212.46,32.0803,6.62,0.5698,8.1,11.67,686.7,4.377,0.589,6.91,peri-urban,wet,17.88
1251,27.759507452116377,85.25716877959665,Kathmandu,shallow_tube,48.5,34.62,177.86,6.4484,27.58,1.3496,5.0,7.2,337.9,0.414,0.693,6.35,green,dry,46.41
1252,27.642817493717704,85.43335999731006,Bhaktapur,dug,8.48,6.45,592.11,17.1982,34.43,4.5304,7.5,10.799,326.6,5.936,0.641,7.09,urban,dry,24.02
1253,27.742955473086926,85.41550873681425,Lalitpur,dug,6.87,12.76,47.46,1.0782,44.02,0.1906,5.25,7.555,124.7,7.952,0.763,6.71,urban,dry,33.85
1254,27.661653400597253,85.32171214377587,Lalitpur,deep_tube,240.81,10.88,183.77,10.0924,18.21,0.8586,957.59,1378.926,214.6,0.01,0.396,6.73,urban,wet,3.35
1255,27.70724183421367,85.36773950851757,Lalitpur,shallow_tube,38.49,5.88,629.32,85.5771,7.35,3.2556,54.79,78.894,353.7,4.542,0.155,6.74,urban,wet,0.0
1256,27.742647830404042,85.29231720573888,Kathmandu,shallow_tube,58.34,0.5,1379.99,33.5268,41.16,7.6552,132.93,191.42,374.6,6.713,0.176,7.41,urban,dry,3.77
1257,27.775403312323537,85.27018548823567,Kathmandu,dug,7.54,5.15,509.74,11.6101,43.91,4.0763,5.14,7.398,213.3,6.396,0.448,7.15,urban,dry,22.68
1258,27.64572421160589,85.42186972120282,Lalitpur,shallow_tube,72.86,10.33,324.36,6.6254,48.96,3.2316,70.19,101.068,450.3,2.634,0.508,6.83,urban,wet,15.61
