household_id,lat,lon,aquifer_id,uses_piped_water,uses_groundwater_well,uses_tanker,household_size,season,per_capita_lpcd,water_insecurity_index
HH_00662,27.633767,85.40545,AQ_0314,True,False,False,8,wet,89.91,23.91
HH_00663,27.75385,85.349181,AQ_0037,True,False,False,6,wet,55.49,29.76
HH_00664,27.624378,85.327439,AQ_0234,True,False,False,6,wet,63.2,17.22
HH_00665,27.717052,85.289835,AQ_0248,True,True,True,3,wet,35.42,21.54
HH_00666,27.728201,85.425315,AQ_0155,True,False,False,8,wet,71.95,19.16
HH_00667,27.632784,85.295352,AQ_0254,True,False,False,4,dry,78.19,20.09
HH_00668,27.745774,85.432978,AQ_0452,True,True,False,7,wet,60.23,18.76
HH_00669,27.655774,85.437553,AQ_0078,True,False,False,7,dry,74.72,29.01
HH_00670,27.611427,85.423444,AQ_0175,True,False,False,5,wet,67.19,9.88
HH_00671,27.705962,85.367337,AQ_0498,True,False,False,4,dry,66.98,35.34
HH_00672,27.607718,85.41972,AQ_0316,True,True,False,8,wet,85.29,15.34
HH_00673,27.662987,85.232245,AQ_0361,False,False,False,3,dry,68.29,27.58
HH_00674,27.606194,85.268724,AQ_0099,False,True,False,5,wet,64.65,23.5
HH_00675,27.60656,85.305084,AQ_0209,True,False,True,2,dry,53.29,16.99
HH_00676,27.78117,85.329062,AQ_0319,True,True,False,8,wet,88.42,24.52
HH_00677,27.63075,85.430432,AQ_0473,True,False,False,3,dry,86.59,14.06
HH_00678,27.741836,85.250085,AQ_0420,True,True,False,3,dry,88.21,33.84
HH_00679,27.642201,85.372073,AQ_0351,False,True,False,1,dry,66.26,28.76
HH_00680,27.7564,85.395988,AQ_0399,False,False,False,8,dry,16.34,74.57
HH_00681,27.690652,85.398047,AQ_0207,False,True,False,2,dry,80.13,30.79
HH_00682,27.645685,85.268503,AQ_0395,True,False,False,6,dry,89.78,62.76
HH_00683,27.662968,85.229201,AQ_0361,True,True,False,2,wet,62.59,18.58
HH_00684,27.691066,85.427109,AQ_0386,True,True,False,1,dry,59.76,43.03
HH_00685,27.620896,85.380067,AQ_0275,False,True,False,1,dry,60.91,22.55
HH_00686,27.784514,85.342118,AQ_0335,False,False,False,4,dry,39.86,29.2
HH_00687,27.672745,85.389135,AQ_0466,False,False,False,3,wet,52.92,20.36
HH_00688,27.607942,85.409852,AQ_0443,False,True,False,6,dry,52.56,20.32
HH_00689,27.689634,85.359173,AQ_0041,True,False,False,2,dry,84.43,77.27
HH_00690,27.754448,85.318303,AQ_0459,True,True,False,6,wet,58.26,27.03
HH_00691,27.723545,85.314081,AQ_0445,False,True,False,3,wet,79.89,22.08
HH_00692,27.768362,85.400338,AQ_0303,False,False,False,5,wet,54.64,15.63
HH_00693,27.682101,85.257521,AQ_0412,True,True,False,8,wet,103.92,24.79
HH_00694,27.645527,85.331109,AQ_0284,False,False,False,3,dry,31.35,100.0
HH_00695,27.761219,85.288369,AQ_0077,True,False,False,6,wet,54.35,13.33
HH_00696,27.621856,85.398596,AQ_0275,True,False,False,3,dry,84.91,13.55
HH_00697,27.619794,85.267845,AQ_0247,True,True,False,6,dry,64.76,18.9
HH_00698,27.794609,85.444934,AQ_0122,True,False,False,8,dry,88.74,32.26
HH_00699,27.653655,85.210245,AQ_0121,True,True,False,2,dry,64.22,31.79
HH_00700,27.620151,85.376881,AQ_0472,True,True,False,3,dry,104.54,14.62
HH_00701,27.606235,85.417549,AQ_0316,False,True,False,2,dry,89.52,24.34
HH_00702,27.679527,85.284078,AQ_0034,True,False,False,5,dry,83.23,53.41
HH_00703,27.646897,85.320162,AQ_0325,True,False,True,4,wet,121.81,33.45
HH_00704,27.651424,85.437164,AQ_0133,False,False,False,1,wet,52.33,23.82
HH_00705,27.633952,85.441413,AQ_0473,True,False,False,6,dry,71.76,14.06
HH_00706,27.666674,85.312281,AQ_0052,False,True,True,2,wet,73.15,63.15
HH_00707,27.714133,85.308897,AQ_0410,True,True,False,2,dry,100.32,28.3
HH_00708,27.737175,85.408318,AQ_0182,True,True,False,4,dry,61.64,12.09
HH_00709,27.649992,85.352382,AQ_0449,True,False,False,6,wet,43.84,18.42
HH_00710,27.697212,85.278446,AQ_0500,False,False,True,3,wet,103.65,27.77
HH_00711,27.628369,85.25345,AQ_0424,True,False,False,8,wet,86.29,48.88
HH_00712,27.732145,85.437652,AQ_0447,False,False,False,6,wet,29.84,72.33
HH_00713,27.745936,85.213011,AQ_0470,False,False,False,4,dry,64.33,16.59
HH_00714,27.795216,85.333076,AQ_0462,True,False,False,6,wet,52.29,11.62
HH_00715,27.781064,85.22076,AQ_0186,True,True,False,5,dry,67.38,26.23
HH_00716,27.716951,85.404057,AQ_0394,True,False,False,5,dry,47.93,24.92
HH_00717,27.797652,85.297213,AQ_0422,True,True,False,5,dry,49.2,13.26
HH_00718,27.698966,85.385578,AQ_0026,True,False,True,5,wet,88.77,99.07
HH_00719,27.754082,85.324905,AQ_0009,False,True,False,5,dry,54.53,30.54
HH_00720,27.656093,85.382776,AQ_0432,True,False,False,2,wet,114.55,22.27
HH_00721,27.648437,85.242927,AQ_0113,False,True,False,2,wet,43.33,41.33
HH_00722,27.725781,85.229485,AQ_0064,True,False,False,1,wet,85.21,14.89
HH_00723,27.730988,85.270824,AQ_0493,True,False,False,2,dry,85.28,15.13
HH_00724,27.721714,85.442726,AQ_0224,False,False,False,7,dry,26.47,40.27
HH_00725,27.674721,85.370365,AQ_0240,True,True,False,3,wet,76.95,18.7
HH_00726,27.792764,85.334745,AQ_0335,True,True,True,7,wet,67.19,14.11
HH_00727,27.657576,85.230068,AQ_0095,False,False,True,7,wet,99.32,45.18
HH_00728,27.674788,85.437735,AQ_0001,False,True,False,8,dry,96.43,26.25
HH_00729,27.604441,85.275931,AQ_0102,True,True,False,7,dry,67.8,19.36
HH_00730,27.650451,85.333555,AQ_0343,False,False,True,7,dry,81.87,29.68
HH_00731,27.76476,85.225787,AQ_0153,True,False,False,4,dry,82.3,41.58
HH_00732,27.676992,85.300574,AQ_0421,True,False,False,2,dry,56.51,17.06
HH_00733,27.756658,85.440696,AQ_0230,True,False,False,6,wet,75.68,24.34
HH_00734,27.696188,85.294078,AQ_0063,True,True,False,6,wet,59.67,28.76
HH_00735,27.672638,85.213067,AQ_0288,True,False,False,4,dry,60.68,39.87
HH_00736,27.638959,85.404008,AQ_0314,True,True,False,2,dry,104.93,23.91
HH_00737,27.760512,85.321598,AQ_0459,False,True,False,3,wet,99.13,36.03
HH_00738,27.65763,85.259002,AQ_0292,True,False,True,8,wet,52.08,23.09
HH_00739,27.746103,85.210081,AQ_0470,True,True,False,4,wet,71.21,7.59
HH_00740,27.787225,85.33004,AQ_0319,True,False,False,1,wet,68.09,24.52
HH_00741,27.672964,85.418348,AQ_0312,True,False,True,3,dry,42.58,56.87
HH_00742,27.641457,85.294449,AQ_0474,True,False,False,1,wet,59.19,9.07
HH_00743,27.663337,85.369326,AQ_0298,True,True,False,5,wet,92.34,29.85
HH_00744,27.613178,85.247822,AQ_0416,False,True,False,7,dry,41.73,19.46
HH_00745,27.681481,85.434237,AQ_0183,False,False,False,6,wet,62.69,47.67
HH_00746,27.651017,85.231758,AQ_0370,False,False,True,8,dry,51.63,24.52
HH_00747,27.611707,85.276353,AQ_0169,True,False,False,8,wet,73.47,26.33
HH_00748,27.752152,85.20396,AQ_0470,False,True,False,6,wet,73.14,16.59
HH_00749,27.711562,85.294865,AQ_0248,True,False,False,1,wet,137.22,12.8
HH_00750,27.662674,85.273777,AQ_0008,False,False,False,1,wet,44.47,34.41
HH_00751,27.74668,85.417819,AQ_0136,True,True,False,3,dry,66.88,20.15
HH_00752,27.710263,85.289886,AQ_0248,False,False,False,4,wet,51.3,21.8
HH_00753,27.62516,85.347333,AQ_0283,True,True,False,6,wet,51.33,23.74
HH_00754,27.690374,85.399237,AQ_0207,True,True,True,4,dry,74.18,21.79
HH_00755,27.718085,85.224229,AQ_0375,True,False,False,3,wet,116.42,20.02
HH_00756,27.758541,85.357279,AQ_0379,False,False,True,3,wet,88.63,37.99
HH_00757,27.630532,85.377543,AQ_0499,True,False,False,3,wet,45.11,28.47
HH_00758,27.733882,85.254034,AQ_0305,False,True,True,6,wet,61.57,45.54
HH_00759,27.718174,85.428301,AQ_0160,False,True,False,5,dry,49.16,34.23
HH_00760,27.771971,85.262954,AQ_0181,False,True,True,5,dry,104.16,30.2
HH_00761,27.796206,85.353427,AQ_0177,True,True,True,2,wet,91.36,14.57
HH_00762,27.604397,85.404219,AQ_0354,True,False,False,6,dry,59.47,27.58
HH_00763,27.60279,85.36428,AQ_0344,False,False,True,4,dry,95.5,27.57
HH_00764,27.739206,85.285619,AQ_0362,True,False,True,5,wet,48.41,23.2
HH_00765,27.621592,85.217411,AQ_0088,True,False,False,4,dry,82.62,17.65
HH_00766,27.74844,85.327434,AQ_0411,True,False,False,8,wet,130.81,23.7
HH_00767,27.684489,85.299522,AQ_0202,False,False,False,1,wet,53.43,23.73
HH_00768,27.769459,85.310319,AQ_0340,False,True,False,1,dry,40.67,44.7
HH_00769,27.603592,85.218628,AQ_0110,True,False,True,4,wet,90.02,65.86
HH_00770,27.738642,85.217729,AQ_0101,False,True,False,1,dry,72.2,24.74
HH_00771,27.637872,85.392831,AQ_0226,True,True,False,5,wet,87.43,12.86
HH_00772,27.728885,85.207084,AQ_0031,True,True,False,3,wet,101.57,11.31
HH_00773,27.765706,85.397069,AQ_0277,False,False,False,2,dry,47.86,31.15
HH_00774,27.642971,85.210083,AQ_0006,False,False,False,3,wet,24.78,55.76
HH_00775,27.640227,85.244657,AQ_0327,True,False,True,4,wet,61.92,28.05
HH_00776,27.701708,85.319188,AQ_0217,True,True,False,3,dry,39.63,29.61
HH_00777,27.654135,85.207293,AQ_0121,True,False,False,2,wet,48.92,32.44
HH_00778,27.659734,85.416735,AQ_0097,False,False,False,3,wet,63.5,45.42
HH_00779,27.749349,85.414441,AQ_0136,True,True,True,6,dry,52.17,20.15
HH_00780,27.739244,85.251518,AQ_0305,True,True,False,1,wet,79.7,36.54
HH_00781,27.688246,85.21625,AQ_0393,True,False,False,5,dry,69.48,25.56
HH_00782,27.78062,85.416058,AQ_0043,True,True,False,5,dry,74.19,15.95
HH_00783,27.692917,85.386092,AQ_0010,True,False,False,1,wet,104.36,35.16
HH_00784,27.686361,85.396452,AQ_0207,True,False,False,7,wet,89.6,21.79
HH_00785,27.692491,85.435241,AQ_0386,True,False,False,5,dry,18.19,62.11
HH_00786,27.757014,85.405394,AQ_0024,True,True,False,1,dry,52.38,36.58
HH_00787,27.710898,85.244949,AQ_0358,False,False,False,5,wet,47.55,39.19
HH_00788,27.750597,85.402791,AQ_0036,False,True,False,3,dry,71.38,24.5
HH_00789,27.606565,85.316965,AQ_0235,True,False,False,3,wet,100.85,16.77
HH_00790,27.609855,85.41311,AQ_0443,False,True,True,5,wet,89.26,20.32
HH_00791,27.70968,85.249328,AQ_0380,True,True,True,7,dry,51.28,29.05
HH_00792,27.706172,85.212921,AQ_0382,True,True,False,5,wet,60.71,43.02
HH_00793,27.631707,85.403173,AQ_0094,True,False,False,1,dry,65.43,89.58
HH_00794,27.690674,85.32928,AQ_0282,True,False,False,2,wet,69.94,18.54
HH_00795,27.752722,85.311833,AQ_0279,False,False,False,5,wet,47.76,26.42
HH_00796,27.62262,85.239083,AQ_0056,True,True,False,6,dry,94.8,12.49
HH_00797,27.687407,85.299222,AQ_0202,True,False,False,8,wet,90.28,14.73
HH_00798,27.677627,85.24269,AQ_0465,False,False,False,5,dry,56.93,31.11
HH_00799,27.645367,85.343875,AQ_0449,True,True,False,2,dry,81.39,14.72
HH_00800,27.634135,85.365727,AQ_0290,False,False,False,6,wet,5.0,54.14
HH_00801,27.770508,85.264485,AQ_0181,True,False,True,4,wet,88.95,21.2
HH_00802,27.666648,85.348762,AQ_0368,True,True,False,6,dry,71.86,45.26
HH_00803,27.618039,85.351504,AQ_0283,True,True,False,1,dry,88.52,23.74
HH_00804,27.740821,85.347432,AQ_0023,True,False,False,8,wet,93.74,43.41
HH_00805,27.689983,85.414593,AQ_0192,False,False,False,8,wet,39.98,36.43
HH_00806,27.786307,85.345833,AQ_0335,True,False,False,1,wet,92.02,14.11
HH_00807,27.707677,85.313621,AQ_0409,True,False,False,1,dry,73.1,15.21
HH_00808,27.675992,85.312121,AQ_0435,True,True,False,6,dry,42.8,33.39
HH_00809,27.79613,85.287568,AQ_0166,False,True,True,7,dry,52.38,33.96
HH_00810,27.609592,85.393852,AQ_0051,True,True,False,5,wet,77.16,21.49
HH_00811,27.714137,85.390176,AQ_0495,False,True,True,4,wet,84.66,34.02
HH_00812,27.650728,85.257015,AQ_0307,True,False,False,5,dry,51.57,10.94
HH_00813,27.602305,85.232585,AQ_0029,True,False,False,2,wet,65.88,14.19
HH_00814,27.797172,85.277158,AQ_0297,True,False,False,3,dry,65.67,11.36
HH_00815,27.626065,85.249771,AQ_0424,True,False,False,5,wet,66.57,48.88
HH_00816,27.772487,85.440375,AQ_0074,True,False,False,3,dry,74.43,15.66
HH_00817,27.649349,85.312524,AQ_0433,False,False,False,2,dry,36.46,55.77
HH_00818,27.682785,85.267515,AQ_0044,True,True,False,2,wet,77.66,17.17
HH_00819,27.641367,85.363506,AQ_0232,True,True,False,5,dry,49.64,29.66
HH_00820,27.737822,85.341268,AQ_0023,True,True,False,6,dry,66.15,43.41
HH_00821,27.771734,85.229369,AQ_0415,True,True,False,8,dry,83.86,29.5
HH_00822,27.623002,85.373705,AQ_0472,True,True,True,2,dry,91.53,14.62
HH_00823,27.688309,85.436246,AQ_0105,True,False,False,5,dry,78.79,35.37
HH_00824,27.676396,85.439204,AQ_0001,True,True,False,8,dry,54.97,17.25
HH_00825,27.665995,85.440546,AQ_0471,True,False,False,2,wet,74.46,24.67
HH_00826,27.760708,85.448901,AQ_0331,True,False,True,8,wet,89.69,23.87
HH_00827,27.650533,85.309194,AQ_0433,True,False,False,2,wet,42.52,43.14
HH_00828,27.603053,85.255032,AQ_0200,True,True,False,8,dry,75.32,34.12
HH_00829,27.656387,85.3109,AQ_0264,True,False,False,8,wet,82.13,48.69
HH_00830,27.740982,85.2213,AQ_0101,True,True,False,5,wet,78.12,15.74
HH_00831,27.730018,85.363414,AQ_0204,True,False,False,6,wet,82.88,27.81
HH_00832,27.786427,85.380147,AQ_0437,True,True,True,8,wet,78.31,18.66
HH_00833,27.753153,85.222871,AQ_0007,False,True,False,3,dry,43.67,50.26
HH_00834,27.636244,85.402576,AQ_0314,True,False,True,2,wet,81.63,23.91
HH_00835,27.627008,85.317163,AQ_0216,True,False,False,4,dry,49.49,28.59
HH_00836,27.663221,85.306123,AQ_0264,False,True,False,7,wet,84.22,57.69
HH_00837,27.661865,85.270159,AQ_0292,True,True,False,3,dry,85.94,23.09
HH_00838,27.657587,85.246381,AQ_0294,False,False,False,2,wet,42.69,27.02
HH_00839,27.730336,85.37815,AQ_0204,True,True,False,5,wet,57.64,27.81
HH_00840,27.65044,85.43898,AQ_0133,True,True,False,7,wet,103.27,14.82
HH_00841,27.78466,85.314329,AQ_0092,True,False,True,3,dry,69.06,23.16
HH_00842,27.684878,85.239191,AQ_0328,False,False,False,5,wet,57.79,30.82
HH_00843,27.685281,85.334354,AQ_0282,True,False,False,6,wet,79.08,18.54
HH_00844,27.756271,85.370012,AQ_0103,True,False,False,7,wet,72.13,18.71
HH_00845,27.727031,85.427389,AQ_0155,False,False,False,7,dry,36.55,36.23
HH_00846,27.75747,85.335334,AQ_0100,False,True,False,1,dry,65.83,37.94
HH_00847,27.664779,85.234063,AQ_0361,False,False,False,5,dry,34.98,36.59
HH_00848,27.775623,85.346463,AQ_0480,True,False,False,6,wet,100.02,17.71
HH_00849,27.734838,85.401065,AQ_0182,True,False,False,3,wet,58.72,12.09
HH_00850,27.702727,85.400761,AQ_0011,True,False,False,6,wet,113.22,16.49
HH_00851,27.67473,85.29703,AQ_0413,True,False,False,3,dry,76.58,17.76
HH_00852,27.682639,85.301405,AQ_0202,True,True,False,8,wet,65.96,14.73
HH_00853,27.73591,85.216773,AQ_0271,False,True,True,7,wet,108.11,31.65
HH_00854,27.765643,85.242633,AQ_0425,False,False,False,3,wet,47.26,29.11
HH_00855,27.779484,85.364037,AQ_0184,True,False,False,6,dry,71.28,17.58
HH_00856,27.708407,85.42976,AQ_0317,True,False,False,4,wet,100.72,26.28
HH_00857,27.779982,85.31204,AQ_0197,True,False,False,1,wet,65.73,57.16
HH_00858,27.677553,85.271717,AQ_0223,False,True,False,2,dry,44.88,44.2
HH_00859,27.653716,85.415266,AQ_0097,False,False,False,5,wet,43.07,49.58
HH_00860,27.634564,85.286126,AQ_0165,True,False,False,4,wet,70.09,7.14
HH_00861,27.612309,85.267493,AQ_0238,True,False,False,5,dry,79.43,22.37
HH_00862,27.644305,85.315887,AQ_0325,False,False,True,8,wet,85.75,42.45
HH_00863,27.694065,85.418394,AQ_0192,True,True,False,5,wet,81.59,21.41
HH_00864,27.734149,85.411839,AQ_0182,True,False,False,5,wet,112.01,12.09
HH_00865,27.601908,85.300723,AQ_0209,True,False,True,1,wet,84.8,16.99
HH_00866,27.708568,85.332411,AQ_0427,False,False,False,2,dry,41.49,34.49
HH_00867,27.669554,85.33013,AQ_0300,True,False,False,3,wet,60.97,16.68
HH_00868,27.742831,85.415308,AQ_0136,True,True,False,3,dry,104.61,20.15
HH_00869,27.630937,85.312887,AQ_0463,True,True,True,4,wet,113.56,15.25
HH_00870,27.649973,85.360063,AQ_0356,True,False,True,2,dry,57.18,38.87
HH_00871,27.775498,85.304533,AQ_0116,True,False,False,7,wet,75.01,55.75
HH_00872,27.790076,85.439582,AQ_0087,True,False,False,4,wet,72.63,21.0
HH_00873,27.619541,85.20375,AQ_0236,True,True,False,1,dry,72.19,15.18
HH_00874,27.769684,85.2051,AQ_0261,True,False,False,4,wet,53.28,9.6
HH_00875,27.720898,85.269256,AQ_0268,True,True,False,7,dry,64.4,39.1
HH_00876,27.737351,85.368555,AQ_0204,True,False,False,6,dry,84.72,27.81
HH_00877,27.644299,85.2087,AQ_0006,True,False,False,7,wet,47.58,33.09
HH_00878,27.761796,85.400091,AQ_0024,True,True,True,7,wet,66.04,36.58
HH_00879,27.691405,85.351628,AQ_0041,False,False,False,4,wet,57.52,86.27
HH_00880,27.685,85.268862,AQ_0044,True,False,False,1,dry,78.7,17.17
HH_00881,27.653007,85.334048,AQ_0343,False,True,True,2,wet,38.52,36.57
HH_00882,27.618227,85.379651,AQ_0472,True,False,False,1,dry,40.3,20.45
HH_00883,27.642747,85.249238,AQ_0327,True,True,False,4,dry,46.37,30.23
HH_00884,27.716772,85.292866,AQ_0248,False,True,False,3,wet,70.87,21.8
HH_00885,27.689782,85.334292,AQ_0282,True,False,False,3,dry,63.56,18.54
HH_00886,27.776084,85.308431,AQ_0197,True,True,False,2,wet,71.92,57.16
HH_00887,27.682419,85.208903,AQ_0288,False,True,False,6,wet,139.58,48.87
HH_00888,27.711768,85.376758,AQ_0028,True,True,False,7,wet,77.77,78.83
HH_00889,27.635496,85.263056,AQ_0093,True,True,False,5,dry,71.87,18.78
HH_00890,27.642835,85.215018,AQ_0128,True,False,False,7,dry,51.72,19.29
HH_00891,27.665101,85.235922,AQ_0361,True,True,False,7,dry,77.28,18.58
HH_00892,27.628767,85.20231,AQ_0236,True,True,False,5,dry,104.87,15.18
HH_00893,27.761631,85.244049,AQ_0425,True,True,False,8,dry,42.7,22.85
HH_00894,27.717097,85.278913,AQ_0267,False,True,False,1,wet,101.21,32.58
HH_00895,27.617388,85.255738,AQ_0170,True,False,False,1,wet,73.99,18.81
HH_00896,27.731657,85.265952,AQ_0313,True,False,False,2,dry,48.58,16.67
HH_00897,27.602414,85.329734,AQ_0012,True,False,False,8,dry,79.98,18.43
HH_00898,27.717894,85.317793,AQ_0021,True,False,False,5,wet,82.03,20.3
HH_00899,27.71468,85.431975,AQ_0160,True,False,False,6,wet,69.73,24.73
HH_00900,27.647451,85.265658,AQ_0307,True,False,False,4,dry,89.15,10.94
HH_00901,27.700884,85.386012,AQ_0026,True,False,False,5,wet,64.73,99.07
HH_00902,27.744716,85.401493,AQ_0036,False,False,False,2,wet,40.09,30.45
HH_00903,27.6579,85.366031,AQ_0298,False,True,True,4,wet,98.98,38.85
HH_00904,27.769045,85.331358,AQ_0046,True,False,False,8,wet,76.42,11.3
HH_00905,27.738301,85.420837,AQ_0155,False,True,False,6,dry,36.29,36.38
HH_00906,27.750733,85.255017,AQ_0321,True,True,False,8,dry,71.18,19.75
HH_00907,27.677706,85.416432,AQ_0469,False,True,True,3,wet,66.66,30.81
HH_00908,27.642949,85.288992,AQ_0474,True,False,False,1,dry,100.01,9.07
HH_00909,27.656821,85.244022,AQ_0294,False,True,True,1,wet,62.77,22.63
HH_00910,27.690833,85.296465,AQ_0063,False,True,False,2,dry,87.22,37.76
HH_00911,27.796415,85.297773,AQ_0422,True,False,False,2,dry,102.45,12.78
HH_00912,27.683752,85.307961,AQ_0353,True,False,False,7,wet,110.9,23.87
HH_00913,27.610787,85.329137,AQ_0259,True,False,False,6,dry,50.54,27.53
HH_00914,27.620768,85.230893,AQ_0497,False,False,False,2,wet,40.24,34.72
HH_00915,27.620206,85.352427,AQ_0059,True,False,False,3,wet,67.52,18.5
HH_00916,27.634714,85.439459,AQ_0473,True,False,True,7,dry,58.28,14.06
HH_00917,27.770923,85.257624,AQ_0181,True,False,True,3,dry,52.6,21.2
HH_00918,27.698375,85.204903,AQ_0210,False,False,False,8,dry,27.35,38.11
HH_00919,27.734274,85.33079,AQ_0414,True,False,False,7,dry,82.3,27.04
HH_00920,27.625436,85.29964,AQ_0373,False,False,True,3,wet,91.92,92.18
HH_00921,27.634031,85.26368,AQ_0308,True,True,False,5,wet,87.84,21.89
HH_00922,27.682282,85.436933,AQ_0346,True,False,True,2,wet,46.97,19.51
HH_00923,27.625274,85.443423,AQ_0473,False,False,False,8,dry,45.9,25.52
HH_00924,27.667794,85.23577,AQ_0361,True,True,False,8,wet,65.52,18.58
HH_00925,27.771578,85.277215,AQ_0274,True,False,True,6,wet,95.94,16.37
HH_00926,27.694351,85.323955,AQ_0333,True,True,False,8,dry,106.29,43.25
HH_00927,27.746448,85.221943,AQ_0320,True,True,False,3,dry,84.86,16.45
HH_00928,27.611558,85.235163,AQ_0241,True,True,False,8,wet,86.07,22.8
HH_00929,27.743326,85.30932,AQ_0115,True,False,False,4,dry,53.39,26.99
HH_00930,27.701354,85.231636,AQ_0178,True,True,False,4,wet,74.51,21.22
HH_00931,27.695324,85.390904,AQ_0026,False,True,False,1,wet,77.3,100.0
HH_00932,27.798403,85.371663,AQ_0384,True,False,False,7,wet,46.08,47.2
HH_00933,27.768271,85.303712,AQ_0340,True,False,False,5,dry,67.5,30.1
HH_00934,27.68039,85.411436,AQ_0151,True,True,False,5,dry,66.28,19.25
HH_00935,27.669253,85.363655,AQ_0298,True,False,False,6,dry,84.2,29.85
HH_00936,27.671448,85.344263,AQ_0336,False,False,False,3,dry,58.23,38.92
HH_00937,27.668453,85.220968,AQ_0288,True,False,False,4,wet,100.2,39.87
HH_00938,27.665801,85.297864,AQ_0413,False,True,False,4,dry,48.03,27.94
HH_00939,27.652423,85.285761,AQ_0324,True,False,False,3,dry,100.76,12.15
HH_00940,27.702307,85.435891,AQ_0317,True,True,False,1,wet,67.05,26.28
HH_00941,27.608376,85.325767,AQ_0259,True,False,False,2,wet,95.4,27.53
HH_00942,27.609832,85.343375,AQ_0345,True,True,False,7,dry,74.78,21.3
HH_00943,27.770726,85.260482,AQ_0181,True,True,False,2,dry,76.14,21.2
HH_00944,27.73144,85.309757,AQ_0431,True,True,False,1,wet,82.47,12.4
HH_00945,27.608976,85.430028,AQ_0106,True,True,False,3,wet,70.41,12.16
HH_00946,27.737964,85.320459,AQ_0414,True,False,True,2,wet,79.39,27.04
HH_00947,27.624869,85.253568,AQ_0424,False,True,True,7,wet,82.37,57.88
HH_00948,27.724406,85.326436,AQ_0021,True,False,False,4,dry,59.52,20.3
HH_00949,27.76342,85.415252,AQ_0134,True,True,False,6,dry,59.08,17.55
HH_00950,27.713111,85.36227,AQ_0329,True,True,False,6,wet,114.18,27.82
HH_00951,27.670047,85.429275,AQ_0369,True,False,True,4,dry,79.04,19.08
HH_00952,27.600872,85.431163,AQ_0106,False,True,True,8,dry,56.97,21.16
HH_00953,27.622501,85.223721,AQ_0088,False,False,False,5,wet,23.11,42.79
HH_00954,27.64286,85.34628,AQ_0449,True,True,False,8,dry,45.23,17.59
HH_00955,27.688583,85.208544,AQ_0164,True,False,False,5,wet,99.91,43.22
HH_00956,27.73794,85.381218,AQ_0484,True,False,False,2,dry,61.59,16.08
HH_00957,27.739623,85.277743,AQ_0296,False,False,True,3,wet,74.33,26.07
HH_00958,27.766357,85.445118,AQ_0243,False,True,True,2,dry,63.02,30.34
HH_00959,27.698769,85.202425,AQ_0210,True,False,False,1,wet,71.7,15.52
HH_00960,27.715717,85.218773,AQ_0042,True,False,False,8,wet,63.21,36.47
HH_00961,27.788671,85.291271,AQ_0032,True,False,True,4,dry,72.94,20.03
HH_00962,27.751087,85.35168,AQ_0037,True,False,False,6,wet,81.54,29.76
HH_00963,27.725357,85.359501,AQ_0291,True,False,False,8,wet,97.41,14.62
HH_00964,27.797283,85.383073,AQ_0397,True,False,False,5,dry,109.54,18.27
HH_00965,27.755389,85.418116,AQ_0401,False,True,False,5,dry,112.39,30.13
HH_00966,27.765836,85.310946,AQ_0213,True,True,False,3,wet,25.48,29.35
HH_00967,27.714171,85.331768,AQ_0427,True,True,False,3,dry,73.93,20.39
HH_00968,27.765609,85.239375,AQ_0451,True,True,False,3,wet,71.38,27.24
HH_00969,27.718866,85.348403,AQ_0304,True,True,False,1,wet,78.88,18.45
HH_00970,27.645484,85.242831,AQ_0113,False,True,False,3,wet,85.06,37.33
HH_00971,27.73352,85.352361,AQ_0355,True,True,False,3,wet,66.05,14.29
HH_00972,27.778707,85.297317,AQ_0035,False,True,False,6,wet,84.86,78.37
HH_00973,27.662674,85.31559,AQ_0264,True,True,False,3,wet,100.07,48.69
HH_00974,27.785852,85.275863,AQ_0266,True,True,False,1,dry,66.54,53.74
HH_00975,27.772787,85.395381,AQ_0191,True,True,True,4,wet,47.41,28.98
HH_00976,27.764819,85.201331,AQ_0261,True,True,False,4,dry,82.01,9.6
HH_00977,27.712964,85.284801,AQ_0444,False,False,True,2,wet,102.37,28.57
HH_00978,27.770297,85.352299,AQ_0379,True,False,False,7,dry,47.37,30.57
HH_00979,27.770635,85.266149,AQ_0181,True,False,False,1,wet,24.29,36.63
HH_00980,27.602329,85.339203,AQ_0441,True,False,False,7,wet,101.96,91.15
HH_00981,27.732305,85.347979,AQ_0355,True,True,False,8,dry,80.74,14.29
HH_00982,27.61335,85.229111,AQ_0039,True,False,False,7,wet,112.17,34.54
HH_00983,27.719295,85.268745,AQ_0268,True,False,False,7,wet,77.36,39.1
HH_00984,27.710865,85.282186,AQ_0444,True,False,True,4,wet,64.24,19.57
HH_00985,27.744087,85.360943,AQ_0206,True,False,False,2,wet,103.53,60.23
HH_00986,27.729739,85.359361,AQ_0204,True,False,False,7,dry,58.11,27.81
HH_00987,27.710686,85.202847,AQ_0210,True,False,False,3,dry,55.19,15.52
HH_00988,27.788522,85.404496,AQ_0256,True,True,False,1,wet,109.62,34.93
HH_00989,27.717539,85.263045,AQ_0268,False,True,False,8,dry,61.26,48.1
HH_00990,27.695314,85.274016,AQ_0500,True,True,False,8,dry,52.06,18.77
HH_00991,27.702986,85.241343,AQ_0179,True,False,False,8,dry,103.85,56.75
HH_00992,27.68721,85.357509,AQ_0214,True,False,False,2,wet,83.99,46.57
